,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Female,Male,France,Germany,Spain,CustomerValue,PurchaseValue,Worth,Affordance,TotalBalance,Balance_,Exited
3103,0.61,0.3918918918918919,1.0,0.0,0.3333333333333333,1,0,0.8389153164127173,1,0,1,0,0,0.5,0.31475409836065577,0.0,0.03742331288343558,0.41136352942902327,0.8233104182449926,0
3104,0.352,0.17567567567567569,0.5,0.5800650375616649,0.0,1,0,0.6620285237240157,0,1,0,1,0,0.125,0.057704918032786885,0.4597668254826519,0.08613496932515338,0.6816093816717749,0.06416247643770893,0
3105,0.656,0.13513513513513514,0.4,0.0,0.3333333333333333,1,1,0.722126913120203,1,0,1,0,0,0.2,0.3298360655737705,0.0,0.16503067484662576,0.35406933526130535,0.7086599515988486,1
3106,0.408,0.36486486486486486,0.6,0.0,0.3333333333333333,1,1,0.9060511278827128,1,0,1,0,0,0.3,0.24852459016393444,0.0,0.07034764826175868,0.4442990958853528,0.8892172368734127,0
3107,0.494,0.16216216216216217,0.2,0.47577129821912956,0.0,1,1,0.9136604545734117,1,0,0,0,1,0.05,0.08098360655737705,0.3896723759966412,0.32331288343558284,0.7408637084837293,0.3107067433056684,1
3108,0.42,0.13513513513513514,0.1,0.0,0.3333333333333333,1,1,0.6044034205266602,1,0,0,0,1,0.05,0.25245901639344265,0.0,0.6441717791411042,0.2963164038691124,0.5930915134615611,0
3109,1.0,0.3918918918918919,1.0,0.535602004782101,0.0,0,0,0.13401934884781494,1,0,0,1,0,0.25,0.16393442622950818,0.2800057639528455,0.06134969325153374,0.39521153894367483,0.5277432829399711,1
3110,0.392,0.7567567567567568,0.8,0.45790998249528325,0.3333333333333333,1,1,0.3336371123442288,1,0,0,1,0,0.4,0.24327868852459017,0.15204460932153838,0.04079754601226994,0.44532173645629863,0.23609087878490814,1
3111,0.546,0.32432432432432434,0.1,0.5951917768684489,0.3333333333333333,1,0,0.5041613474086775,0,1,0,1,0,0.05,0.2937704918032787,0.34820120317431763,0.7214723926380369,0.6134730435949024,0.2377704720773936,0
3112,0.696,0.2972972972972973,0.7,0.41874268552622307,0.6666666666666666,1,0,0.5390701311975293,1,0,1,0,0,0.525,0.5718032786885245,0.25722304678370506,0.0794040315512708,0.5219963027251592,0.013212604210013584,1
3113,0.54,0.1891891891891892,0.7,0.0,0.3333333333333333,1,1,0.1732875989657012,0,1,1,0,0,0.35,0.29180327868852457,0.0,0.06573181419807186,0.08481908998407864,0.16986772816242776,0
3114,0.538,0.2972972972972973,1.0,0.0,0.0,1,1,0.7354815384869254,1,0,1,0,0,0.25,0.0881967213114754,0.0,0.033006134969325154,0.3606208633002812,0.7217701062632998,1
3115,0.422,0.04054054054054054,0.4,0.0,0.0,1,1,0.18467148612692508,0,1,1,0,0,0.1,0.06918032786885246,0.0,0.12914110429447853,0.0904038109239218,0.18104322109225549,0
3116,0.806,0.28378378378378377,0.7,0.6180310101204836,0.0,1,1,0.08225380523840026,1,0,1,0,0,0.175,0.1321311475409836,0.3893752071712216,0.08904469763365469,0.42055041696269935,0.6800843335990869,0
3117,0.742,0.33783783783783783,0.3,0.353921944961797,0.0,0,0,0.22801702562594722,0,1,0,0,1,0.075,0.12163934426229508,0.2022374924530896,0.2519427402862986,0.32950309829158897,0.21170130896353018,0
3118,0.202,0.20270270270270271,0.6,0.0,0.3333333333333333,1,0,0.9248009684924909,0,1,1,0,0,0.3,0.18098360655737705,0.0,0.04928425357873211,0.45349741505253716,0.9076238415948394,0
3119,0.66,0.44594594594594594,0.5,0.5705100026867482,0.0,0,0,0.23894206896758638,1,0,0,1,0,0.125,0.10819672131147541,0.27486264576987807,0.12392638036809817,0.468170112911667,0.4677354865639164,1
3120,0.48,0.06756756756756757,0.7,0.0,0.3333333333333333,1,0,0.9839855706219943,1,0,0,0,1,0.35,0.2721311475409836,0.0,0.06047326906222612,0.4825322677480894,0.9657250062748506,0
3121,0.568,0.12162162162162163,0.3,0.42657765947919335,0.0,1,0,0.867153313141405,0,1,0,1,0,0.075,0.09311475409836066,0.3882012936760582,0.216359918200409,0.6877700754080591,0.32563997953365376,0
3122,0.652,0.14864864864864866,0.4,0.5608688770807303,0.0,1,0,0.1810652917353607,0,1,1,0,0,0.1,0.10688524590163935,0.4752104463506359,0.16441717791411042,0.4338428554670119,0.5126783398932296,0
3123,0.584,0.16216216216216217,0.8,0.3226990289164816,0.3333333333333333,1,0,0.8737165399295633,0,1,1,0,0,0.4,0.3062295081967213,0.26430114174684416,0.055521472392638035,0.6270537996713677,0.4600244769489259,0
3124,0.82,0.28378378378378377,0.6,0.7117848525670323,0.0,1,0,0.33563065272733544,0,1,1,0,0,0.15,0.13442622950819672,0.4484425051351318,0.11247443762781187,0.6025567167249558,0.546817110576244,1
3125,0.772,0.10810810810810811,0.4,0.5416108588152265,0.0,1,1,0.8284813699708322,1,0,0,0,1,0.1,0.12655737704918033,0.5118428612091398,0.18282208588957055,0.7395999242274045,0.14599610043746986,0
3126,0.612,0.33783783783783783,0.7,0.5377476169706992,0.0,1,0,0.9734948187551912,0,1,1,0,0,0.175,0.10032786885245902,0.30727885393068144,0.07204206836108676,0.8083630151036412,0.2931130587924414,0
3127,0.852,0.20270270270270271,0.8,0.4588729232653784,0.0,0,0,0.6476314488033607,0,1,0,1,0,0.2,0.13967213114754098,0.34166549990157147,0.07607361963190185,0.599954131183833,0.07036045304200292,1
3128,0.964,0.21621621621621623,0.6,0.5507819130867039,0.3333333333333333,0,1,0.7325680602497538,1,0,0,0,1,0.3,0.4308196721311475,0.39803694894109587,0.12719836400817994,0.6981913340466085,0.04054311905996974,0
3129,0.562,0.25675675675675674,0.9,0.5241948633407293,0.3333333333333333,1,1,0.25872770849616133,0,1,0,1,0,0.45,0.29901639344262293,0.348107734060239,0.043081117927743696,0.44937015379079587,0.3912683140835039,0
3130,0.89,0.5135135135135135,0.5,0.0,0.0,1,0,0.17705245850978768,1,0,0,0,1,0.125,0.14590163934426228,0.0,0.1521472392638037,0.0866660592691438,0.17356366792543304,1
3131,0.596,0.28378378378378377,0.3,0.5059264500578701,0.3333333333333333,0,1,0.28994849008080265,1,0,0,1,0,0.15,0.3101639344262295,0.3187464918083644,0.22208588957055214,0.4534424892426121,0.3381188938021363,0
3132,0.53,0.28378378378378377,0.4,0.5329139412739252,0.0,1,1,0.5407574923405184,0,1,1,0,0,0.1,0.08688524590163935,0.3357492955693511,0.14570552147239263,0.5930951510788494,0.12514018087376452,0
3133,0.664,0.12162162162162163,0.1,0.3901711647147254,0.0,1,0,0.8307463362751143,1,0,1,0,0,0.025,0.10885245901639344,0.35507005004029896,0.7938650306748466,0.6475017293412106,0.3347392860331915,0
3134,0.688,0.21621621621621623,0.5,0.5097688467855614,0.0,1,0,0.5086796789093357,0,1,1,0,0,0.125,0.11278688524590164,0.36839778434736714,0.12736196319018406,0.563112846560641,0.12812427547136485,0
3135,0.688,0.25675675675675674,1.0,0.5732824430827672,0.0,0,1,0.16659155949393165,0,1,1,0,0,0.25,0.11278688524590164,0.38070585233557014,0.042208588957055225,0.434382718039152,0.5421762001605911,0
3136,0.514,0.35135135135135137,0.0,0.0,0.3333333333333333,1,1,0.4056812925634397,0,1,1,0,0,0.0,0.28327868852459015,0.0,0.701840490797546,0.19882706533924305,0.3980072066161887,0
3137,0.628,0.40540540540540543,1.0,0.0,0.0,1,0,0.7008748835513792,0,1,1,0,0,0.25,0.10295081967213114,0.0,0.038527607361963194,0.34364348925051125,0.6877969631637677,1
3138,0.812,0.5675675675675675,0.2,0.0,0.0,1,1,0.8325890622554453,0,1,1,0,0,0.05,0.13311475409836065,0.0,0.4208588957055215,0.40825998811993247,0.8170999729370223,1
3139,0.59,0.2972972972972973,0.3,0.5165315128544821,0.0,1,1,0.516154392744507,1,0,1,0,0,0.075,0.09672131147540984,0.3172922515154143,0.22085889570552147,0.5709421417552974,0.1291155865030308,0
3140,0.606,0.16216216216216217,0.4,0.0,0.3333333333333333,1,0,0.603679951435362,0,1,0,0,1,0.2,0.31344262295081965,0.0,0.15736196319018406,0.2959614835395026,0.5923812882458462,0
3141,0.72,0.08108108108108109,0.2,0.44004894576917664,0.3333333333333333,0,0,0.07911180517739444,1,0,0,1,0,0.1,0.35081967213114756,0.45051823978911687,0.39263803680981596,0.3094631503747,0.4639584020482448,1
3142,0.694,0.7837837837837838,0.7,0.0,0.3333333333333333,0,1,0.9438944919239788,1,0,1,0,0,0.35,0.3422950819672131,0.0,0.07922874671340929,0.462864338548268,0.9263678376563,0
3143,0.538,0.3108108108108108,0.8,0.5660296576988689,0.3333333333333333,1,0,0.5716149892314716,1,0,0,1,0,0.4,0.29114754098360657,0.33921727871633717,0.051993865030674845,0.6286155914037845,0.13563431314599486,0
3144,0.596,0.5,0.1,0.32431522296562726,0.0,0,1,0.9076989852530917,0,1,0,0,1,0.025,0.09770491803278689,0.14488628615311588,0.7521472392638037,0.6447196965916904,0.4913942627174519,0
3145,0.264,0.40540540540540543,0.2,0.27632522033149,0.0,0,0,0.5131937099993049,1,0,0,1,0,0.05,0.043278688524590166,0.14144966494066152,0.252760736196319,0.42164554782767316,0.16321739287947679,1
3146,0.396,0.13513513513513514,0.8,0.46535029421706636,0.3333333333333333,1,1,0.7929436761210696,1,0,1,0,0,0.4,0.24459016393442623,0.40836131808584814,0.041104294478527606,0.6752283223479262,0.20503477418367674,1
3147,0.804,0.35135135135135137,0.6,0.3342804642315133,0.0,1,0,0.8936386424903577,0,1,0,0,1,0.15,0.1318032786885246,0.1866727629725564,0.11083844580777096,0.6439554452819957,0.46531768710652094,0
3148,0.596,0.28378378378378377,0.6,0.5209082699673002,0.3333333333333333,1,1,0.7697925151852002,1,0,1,0,0,0.3,0.3101639344262295,0.32818541823035585,0.08957055214723926,0.6980660767060647,0.11387981239804444,1
3149,0.586,0.21621621621621623,0.8,0.46812420931542364,0.0,1,0,0.3268476139471319,1,0,0,0,1,0.2,0.0960655737704918,0.33830219833678893,0.05567484662576687,0.448277672317279,0.2553363719989634,0
3150,0.446,0.22972972972972974,0.9,0.8245131718619301,0.3333333333333333,0,1,0.5149220250533925,1,0,0,1,0,0.45,0.26098360655737707,0.5788315423024104,0.03517382413087934,0.7598966423329874,0.5096489357936868,0
3151,0.672,0.28378378378378377,0.3,0.44518322160204565,0.0,0,0,0.6832265481353469,1,0,1,0,0,0.075,0.11016393442622952,0.2804767176757936,0.23762781186094067,0.6089905676267228,0.12216477509723013,0
3152,0.588,0.2972972972972973,0.9,0.5471753890195019,1.0,1,0,0.38529704586788033,1,0,1,0,0,0.9,0.7298360655737705,0.3361160100307982,0.04485344239945467,0.5256069326528127,0.29531977389625835,1
3153,0.704,0.14864864864864866,0.6,0.5947370504095907,0.0,1,1,0.048111744671616136,1,0,1,0,0,0.15,0.11540983606557377,0.5039061191226016,0.10061349693251534,0.38946380683502774,0.6849115382291191,0
3154,0.604,0.44594594594594594,0.7,0.0,0.3333333333333333,0,1,0.2174446659655997,0,1,1,0,0,0.35,0.31278688524590165,0.0,0.07134092900964066,0.10648171657408761,0.21321645281776258,0
3155,0.582,0.1891891891891892,0.7,0.0,0.3333333333333333,1,1,0.12129008320294585,0,1,0,0,1,0.35,0.3055737704918033,0.0,0.0694127957931639,0.05931008668956036,0.11882208254546917,0
3156,0.684,0.3108108108108108,0.8,0.520933778332071,0.0,1,0,0.2967416388265079,1,0,0,1,0,0.2,0.1121311475409836,0.3121916604080759,0.06319018404907975,0.46601191372462786,0.3499337759657685,1
3157,0.448,0.21621621621621623,0.5,0.0,0.3333333333333333,0,0,0.14130489461743595,0,1,0,0,1,0.25,0.26163934426229507,0.0,0.09791411042944785,0.06912897674270961,0.13847050142793657,0
3158,0.586,0.17567567567567569,0.3,0.6693932185773117,0.0,1,0,0.7158221610163771,1,0,1,0,0,0.075,0.0960655737704918,0.5305694623461735,0.22004089979550104,0.7629799697665185,0.12137404329084835,0
3159,0.968,0.06756756756756757,0.4,0.5231399330301797,0.0,1,0,0.10094824055697317,0,1,1,0,0,0.1,0.15868852459016394,0.5588724121432551,0.21288343558282208,0.37131721708510124,0.5448601622610335,0
3160,0.482,0.13513513513513514,0.5,0.0,0.3333333333333333,1,1,0.24299990649106984,0,1,1,0,0,0.25,0.27278688524590167,0.0,0.10208588957055215,0.11901863694795208,0.23830387732994787,0
3161,0.24,0.21621621621621623,0.9,0.0,0.3333333333333333,0,1,0.44505295255696914,0,1,0,0,1,0.45,0.19344262295081968,0.0,0.02113156100886162,0.21814206125304736,0.4366581262591734,0
3162,0.516,0.21621621621621623,0.7,0.34538377713437357,0.0,0,1,0.29942214481482976,0,1,0,0,1,0.175,0.08459016393442623,0.24960061613838094,0.06362839614373357,0.3592779652712862,0.13108735981237646,0
3163,0.598,0.25675675675675674,0.8,0.45730623138661597,0.0,1,1,0.5332724275168278,1,0,0,1,0,0.2,0.0980327868852459,0.30368827913551444,0.05659509202453988,0.5428874657731741,0.03936649560161565,1
3164,0.63,0.2702702702702703,0.5,0.0,0.3333333333333333,1,0,0.7822146014944427,1,0,1,0,0,0.25,0.32131147540983607,0.0,0.12024539877300613,0.38354722508381034,0.7676476705638893,0
3165,0.602,0.28378378378378377,0.6,0.0,0.0,1,0,0.12083583982270305,1,0,1,0,0,0.15,0.09868852459016393,0.0,0.09018404907975461,0.05908724343035552,0.11837615457618851,0
3166,0.41,0.5945945945945946,0.4,0.4775537749211244,0.0,0,1,0.21749837109443948,0,1,0,1,0,0.1,0.06721311475409836,0.1892575563730654,0.1273006134969325,0.4004367767130658,0.37429772112840987,1
3167,0.574,0.40540540540540543,0.7,0.5213550649189876,0.3333333333333333,1,1,0.6600343832836036,1,0,1,0,0,0.35,0.30295081967213117,0.26687936468281764,0.0687116564417178,0.6444957984821833,0.005580628504153682,1
3168,0.65,0.4189189189189189,0.0,0.0,0.0,1,1,0.40246408532014805,1,0,1,0,0,0.0,0.10655737704918032,0.0,0.7852760736196319,0.1972487639730255,0.39484889379280935,1
3169,0.654,0.2972972972972973,0.5,0.0,0.3333333333333333,1,0,0.44472237098642914,0,1,0,0,1,0.25,0.3291803278688525,0.0,0.12319018404907976,0.21797988415192415,0.43633359633789265,0
3170,1.0,0.22972972972972974,0.2,0.3225682188333917,0.0,0,0,0.06314648048888669,1,0,0,1,0,0.05,0.16393442622950818,0.22645200340879423,0.4785276073619632,0.22932286117203485,0.33493711625294054,1
3171,0.93,0.5135135135135135,0.3,0.0,0.6666666666666666,1,1,0.4712279022646662,1,0,1,0,0,0.225,0.6868852459016394,0.0,0.2903885480572597,0.23098299929658658,0.4623539155141257,1
3172,0.63,0.1891891891891892,0.1,0.5268221451984748,0.0,0,0,0.05927656091156705,0,1,0,1,0,0.025,0.10327868852459017,0.40451690854846295,0.7730061349693251,0.35314023292762814,0.5903041691172497,0
3173,0.27,0.12162162162162163,0.3,0.0,0.3333333333333333,1,0,0.7072589432290783,1,0,1,0,0,0.15,0.20327868852459016,0.0,0.15541922290388546,0.3467753888607513,0.6940641558002814,0
3174,0.454,0.33783783783783783,0.6,0.0,0.3333333333333333,1,1,0.7473025173904108,0,1,0,0,1,0.3,0.2636065573770492,0.0,0.07505112474437628,0.3664200132283134,0.7333746895035065,0
3175,0.472,0.22972972972972974,0.7,0.6567169164181361,0.6666666666666666,1,0,0.5990705612385983,1,0,1,0,0,0.525,0.4616393442622951,0.46103383009392085,0.05977212971078001,0.6979017163101298,0.22037569775037583,1
3176,0.744,0.14864864864864866,0.1,0.4274000252453098,0.3333333333333333,1,0,0.12457859725603793,0,1,0,1,0,0.05,0.3586885245901639,0.3621255610121191,0.8429447852760736,0.32398304212841517,0.403744970240297,0
3177,0.356,0.12162162162162163,0.7,0.7023850600058374,0.3333333333333333,0,1,0.6974163532617365,1,0,1,0,0,0.35,0.23147540983606557,0.6391961296939448,0.04960560911481157,0.7742565157489886,0.18007709291486534,0
3178,0.384,0.28378378378378377,0.4,0.43822330413117133,0.3333333333333333,1,1,0.20630505213247863,1,0,1,0,0,0.2,0.24065573770491802,0.27609179319346383,0.12331288343558282,0.3707381042691558,0.3368450242729825,0
3179,0.404,0.21621621621621623,0.5,0.0,0.3333333333333333,1,1,0.006699789829928758,1,0,1,0,0,0.25,0.24721311475409835,0.0,0.09251533742331289,0.003094243907589423,0.0063294870655117045,0
3180,0.656,0.5675675675675675,1.0,0.46926945517998964,0.0,1,0,0.7374613275567817,1,0,1,0,0,0.25,0.10754098360655738,0.19217357611430994,0.04024539877300613,0.6504219229489259,0.14574108108471642,1
3181,0.45,0.25675675675675674,0.9,0.5312613180913415,0.0,1,0,0.555870635645704,1,0,0,0,1,0.225,0.07377049180327869,0.35280043084745627,0.03544648943421949,0.5994922048770489,0.10826825758162235,0
3182,0.638,0.33783783783783783,0.1,0.6396006840865149,0.0,1,1,0.4798036212458289,1,0,1,0,0,0.025,0.10459016393442623,0.365479565091393,0.7779141104294478,0.6288567596205659,0.3163782362606299,0
3183,0.572,0.33783783783783783,0.6,0.0,0.3333333333333333,1,0,0.2156074405105687,0,1,1,0,0,0.3,0.3022950819672131,0.0,0.08711656441717791,0.10558040831930506,0.21141285973989596,0
3184,0.634,0.5,0.9,0.6153631141632047,0.0,1,1,0.6883826405421717,0,1,0,1,0,0.225,0.1039344262295082,0.27491054977759094,0.047989093387866395,0.7162637653671451,0.08176543884461655,1
3185,0.604,0.36486486486486486,0.9,0.4417231314913557,0.0,1,1,0.766933042105521,1,0,0,1,0,0.225,0.09901639344262295,0.2411905367490739,0.04594410361281527,0.6479257546313204,0.2086005288988471,1
3186,0.574,0.24324324324324326,1.0,0.5809149443903698,0.3333333333333333,1,1,0.48329205439119427,1,0,0,1,0,0.5,0.30295081967213117,0.396490406700078,0.03521472392638037,0.5944477390117839,0.2406737655480195,0
3187,0.332,0.36486486486486486,0.8,0.4346159032139304,0.0,0,1,0.5790882029233791,1,0,0,0,1,0.2,0.05442622950819672,0.23730983392682667,0.03619631901840491,0.5513981942630961,0.032947960392524615,0
3188,0.902,0.1891891891891892,0.4,0.2996058678645182,0.0,1,1,0.1894526927321559,1,0,1,0,0,0.1,0.1478688524590164,0.23005038902811303,0.202760736196319,0.27715325733603,0.18266164901158768,0
3189,0.684,0.32432432432432434,0.2,0.0,0.3333333333333333,1,0,0.7261260950420765,1,0,1,0,0,0.1,0.33901639344262297,0.0,0.3815950920245399,0.35603125869791535,0.7125859242178698,0
3190,0.47,0.13513513513513514,0.6,0.4216688138199856,0.0,1,1,0.20605722846531838,1,0,1,0,0,0.15,0.07704918032786885,0.37002927632598537,0.07668711656441718,0.36042743319252796,0.31669908447806916,0
3191,0.48,0.1891891891891892,0.5,0.0,0.3333333333333333,1,0,0.2962195389659712,0,1,1,0,0,0.25,0.2721311475409836,0.0,0.10184049079754601,0.14512718771659697,0.290549267505385,0
3192,0.408,0.6486486486486487,0.8,0.0,0.3333333333333333,1,1,0.5837359467829176,0,1,0,0,1,0.4,0.24852459016393444,0.0,0.042024539877300614,0.2861773299521211,0.5728023799319062,0
3193,0.618,0.4189189189189189,0.1,0.0,0.0,1,0,0.5812462090129606,1,0,1,0,0,0.025,0.10131147540983607,0.0,0.7656441717791411,0.2849559114277036,0.5703582194750058,1
3194,0.68,0.10810810810810811,0.3,0.4707005541572676,0.0,1,0,0.3062604978775473,1,0,1,0,0,0.075,0.11147540983606558,0.444829926304665,0.2392638036809816,0.4397637302136455,0.2787197567051558,0
3195,0.694,0.14864864864864866,0.0,0.6883015331045367,0.0,0,0,0.7090047099498002,0,1,0,1,0,0.0,0.1137704918032787,0.5831810109929731,0.8122699386503067,0.7712733009685636,0.15135499219159704,0
3196,0.52,0.24324324324324326,0.4,0.5159078731926576,0.3333333333333333,1,0,0.513182858963031,0,1,1,0,0,0.2,0.28524590163934427,0.3521212949282839,0.1441717791411043,0.5691005203159508,0.1312646215799978,0
3197,0.498,0.24324324324324326,0.4,0.0,0.3333333333333333,0,0,0.06600120311489746,0,1,0,0,1,0.2,0.2780327868852459,0.0,0.14079754601226993,0.03218640195909742,0.06454532454783891,0
3198,0.388,0.06756756756756757,0.1,0.38450352491722833,0.0,1,0,0.17771392167952038,0,1,1,0,0,0.025,0.06360655737704918,0.4107666015923865,0.6245398773006134,0.32364794317192697,0.29874915830114007,0
3199,0.396,0.3783783783783784,0.1,0.0,0.0,1,1,0.5223372832105465,1,0,1,0,0,0.025,0.06491803278688525,0.0,0.6294478527607362,0.25605630035346316,0.512527684572036,1
3200,0.57,0.08108108108108109,0.4,0.5587813761356254,0.0,1,1,0.7146895028475219,0,1,0,0,1,0.1,0.09344262295081968,0.5720754575687832,0.15184049079754602,0.6943440251488088,0.013139362848260321,0
3201,0.744,0.02702702702702703,0.6,0.0,0.3333333333333333,1,0,0.977466848083992,0,1,1,0,0,0.3,0.3586885245901639,0.0,0.10470347648261757,0.47933430507124436,0.9593256159257352,0
3202,0.428,0.20270270270270271,0.4,0.5418385608276253,0.0,1,0,0.3158222610259279,1,0,1,0,0,0.1,0.07016393442622951,0.40343967439555045,0.13006134969325153,0.48823915507177673,0.3569496798954868,0
3203,0.738,0.6891891891891891,0.3,0.0,0.3333333333333333,1,1,0.29157024495839345,0,1,1,0,0,0.15,0.35672131147540986,0.0,0.25112474437627813,0.14284633151766613,0.2859850837977885,0
3204,0.394,0.43243243243243246,0.3,0.3239961691218933,0.6666666666666666,0,1,0.8887621267831077,0,1,0,1,0,0.225,0.42327868852459016,0.15921812539947136,0.18077709611451945,0.6352332561035724,0.4731970242211441,1
3205,1.0,0.32432432432432434,0.8,0.0,0.0,1,0,0.0981146699509803,1,0,1,0,0,0.2,0.16393442622950818,0.0,0.08742331288343558,0.04794066481768581,0.09607092002293653,1
3206,0.33,0.5675675675675675,0.9,0.4532332629554892,0.0,1,0,0.09207209288487049,0,1,0,1,0,0.225,0.054098360655737705,0.18560649109946123,0.027266530334014997,0.32393601543005585,0.46747374196547903,1
